user_id,item_id,topic,correct,response_time
user_003,trigonometry_146,trigonometry,1,209.0595257873421
user_003,trigonometry_133,trigonometry,1,137.16743069843164
user_003,trigonometry_138,trigonometry,1,237.37298485886973
user_003,trigonometry_140,trigonometry,1,77.81884695194827
user_003,trigonometry_129,trigonometry,0,27.855375072359152
user_003,trigonometry_123,trigonometry,1,199.86799256920003
user_003,trigonometry_128,trigonometry,1,198.17714919783634
user_003,microeconomics_178,microeconomics,1,67.80117107685865
user_003,microeconomics_151,microeconomics,1,245.8235569779229
user_003,microeconomics_175,microeconomics,1,108.15303136202438
user_003,microeconomics_150,microeconomics,0,227.44594535483364
user_003,microeconomics_154,microeconomics,1,86.46129696079926
user_003,microeconomics_176,microeconomics,0,50.90371786436289
user_003,microeconomics_170,microeconomics,1,526.2706210910153
user_003,microeconomics_162,microeconomics,1,117.21670586352766
user_003,microeconomics_160,microeconomics,1,529.7257646954566
user_003,microeconomics_179,microeconomics,1,233.5674248526201
user_003,macroeconomics_189,macroeconomics,1,111.16443844771845
user_003,macroeconomics_190,macroeconomics,1,281.8828477284249
user_003,macroeconomics_193,macroeconomics,1,511.6814447989611
user_003,macroeconomics_203,macroeconomics,1,80.98817013819863
user_003,macroeconomics_205,macroeconomics,1,349.75077959363625
user_003,macroeconomics_198,macroeconomics,0,82.77584974394907
user_003,macroeconomics_207,macroeconomics,1,381.89927519591737
user_003,macroeconomics_197,macroeconomics,1,160.11289475099346
user_003,macroeconomics_206,macroeconomics,1,174.93182216957214
user_003,macroeconomics_185,macroeconomics,1,185.983120374486
user_003,global_economics_228,global_economics,1,227.43157763957674
user_003,global_economics_221,global_economics,0,370.3949367770289
user_003,global_economics_218,global_economics,0,292.1349940520947
user_003,global_economics_231,global_economics,1,2151.1609813190116
user_003,global_economics_211,global_economics,0,217.09614032270798
user_003,global_economics_239,global_economics,0,291.5958676946313
user_003,global_economics_227,global_economics,1,262.60241537995336
user_003,global_economics_214,global_economics,0,66.12612742306749
user_003,global_economics_216,global_economics,1,296.45526296715747
user_003,global_economics_224,global_economics,1,231.81437063157787
user_004,algebra_010,algebra,0,64.15206094902291
user_004,algebra_005,algebra,1,23.226647185683262
user_004,algebra_009,algebra,0,67.07494131340836
user_004,algebra_011,algebra,1,170.0763497822057
user_004,algebra_008,algebra,1,35.758305014546785
user_004,algebra_028,algebra,1,18.676855842612838
user_004,algebra_018,algebra,1,28.68945740311284
user_004,algebra_021,algebra,0,19.349868217629865
user_004,algebra_024,algebra,1,34.174870854357245
user_004,algebra_002,algebra,1,134.03520111026177
user_004,geometry_045,geometry,1,47.77365542195566
user_004,geometry_049,geometry,0,47.651845421642506
user_004,geometry_041,geometry,1,106.85766403782334
user_004,geometry_037,geometry,1,41.85876778184509
user_004,geometry_030,geometry,0,25.308547753300044
user_004,geometry_057,geometry,1,72.69593799141745
user_004,geometry_048,geometry,1,45.66086154573025
user_004,geometry_043,geometry,1,98.17811623014433
user_004,geometry_053,geometry,0,44.263754317468376
user_004,geometry_031,geometry,0,23.654207125274272
user_004,calculus_088,calculus,0,55.480741014307284
user_004,calculus_066,calculus,0,55.43217801848252
user_004,calculus_067,calculus,0,323.9521232909505
user_004,calculus_078,calculus,1,94.9350774094771
user_004,calculus_075,calculus,1,31.456133229708204
user_004,calculus_068,calculus,0,270.6595530327409
user_004,calculus_079,calculus,0,67.77228504231502
user_004,calculus_074,calculus,0,79.1879133817849
user_004,calculus_080,calculus,0,199.11479363963426
user_004,calculus_071,calculus,0,153.9215561243788
user_004,statistics_119,statistics,1,48.40131268987942
user_004,statistics_098,statistics,0,123.48405955342349
user_004,statistics_103,statistics,1,39.32274784274856
user_004,statistics_114,statistics,0,27.16844259947519
user_004,statistics_099,statistics,1,204.43478850693143
user_004,statistics_105,statistics,0,104.05023410964583
user_004,statistics_109,statistics,0,52.695962134161704
user_004,statistics_095,statistics,1,29.1212169277309
user_004,statistics_112,statistics,1,198.39375394079974
user_004,statistics_116,statistics,0,48.26135468697298
user_004,trigonometry_136,trigonometry,0,36.7655992205638
user_004,trigonometry_121,trigonometry,0,93.25264553842473
user_004,trigonometry_143,trigonometry,1,39.14916696261298
user_004,trigonometry_131,trigonometry,0,15.174810596784441
user_004,trigonometry_129,trigonometry,0,29.94286784916139
user_004,trigonometry_142,trigonometry,0,13.869770616852758
user_004,trigonometry_124,trigonometry,1,34.52545968694734
user_004,trigonometry_148,trigonometry,0,54.645379949157636
user_004,trigonometry_130,trigonometry,0,46.07031478945169
user_004,trigonometry_125,trigonometry,0,14.610723298911976
user_004,microeconomics_176,microeconomics,0,32.612228450335245
user_004,microeconomics_172,microeconomics,0,42.687424463758866
user_004,microeconomics_173,microeconomics,0,17.060163051129766
user_004,microeconomics_168,microeconomics,0,48.65969243134092
user_004,microeconomics_178,microeconomics,0,25.428137397014776
user_004,microeconomics_154,microeconomics,0,105.20796511309575
user_004,microeconomics_164,microeconomics,1,87.03317716838312
user_004,microeconomics_158,microeconomics,1,43.64175647215395
user_004,microeconomics_161,microeconomics,0,27.719994294433697
user_004,microeconomics_167,microeconomics,0,47.31479410813307
user_004,macroeconomics_182,macroeconomics,0,134.49187402308743
user_004,macroeconomics_190,macroeconomics,1,62.91789389752022
user_004,macroeconomics_184,macroeconomics,0,89.45073938674452
user_004,macroeconomics_189,macroeconomics,1,27.931260364465455
user_004,macroeconomics_185,macroeconomics,0,56.460445763401395
user_004,macroeconomics_195,macroeconomics,0,36.767719863040035
user_004,macroeconomics_180,macroeconomics,0,497.27172922156836
user_004,macroeconomics_204,macroeconomics,0,68.55813277409393
user_004,macroeconomics_188,macroeconomics,0,22.263257664476928
user_004,macroeconomics_196,macroeconomics,0,66.94514935968338
user_004,global_economics_215,global_economics,1,283.40517214402473
user_004,global_economics_231,global_economics,1,647.9216005128536
user_004,global_economics_211,global_economics,0,62.34857396847333
user_004,global_economics_228,global_economics,0,60.49228846859196
user_004,global_economics_225,global_economics,1,142.1279168027499
user_004,global_economics_216,global_economics,0,147.38047599750286
user_004,global_economics_212,global_economics,0,389.02858390024073
user_004,global_economics_230,global_economics,0,32.91912699902074
user_004,global_economics_227,global_economics,0,64.1504571550852
user_004,global_economics_223,global_economics,0,32.161973443267726
user_005,algebra_012,algebra,0,12.028662391641403
user_005,algebra_013,algebra,0,16.98913843218118
user_005,algebra_014,algebra,1,126.04368535986777
user_005,algebra_018,algebra,1,17.04616578493798
user_005,algebra_025,algebra,1,30.648888003976218
user_005,algebra_016,algebra,0,14.372642998050972
user_005,algebra_015,algebra,1,21.135620503132955
user_005,algebra_029,algebra,0,40.94228026481136
user_005,algebra_009,algebra,0,69.58828653510542
user_005,algebra_021,algebra,1,18.695837053281473
user_005,geometry_031,geometry,1,16.19124116086489
user_005,geometry_051,geometry,1,11.131123865418276
user_005,geometry_046,geometry,1,12.564103436468756
user_005,geometry_044,geometry,0,114.81001210792401
user_005,geometry_043,geometry,1,20.5255973177792
user_005,geometry_059,geometry,1,37.0022116953404
user_005,geometry_034,geometry,1,74.96537781388236
user_005,geometry_039,geometry,0,14.590438260818487
user_005,geometry_056,geometry,1,177.64532690113867
user_005,geometry_055,geometry,1,64.74126910086889
user_005,calculus_069,calculus,0,91.48520014736276
user_005,calculus_072,calculus,1,115.18939710994941
user_005,calculus_080,calculus,0,415.895237598258
user_005,calculus_066,calculus,0,15.62022699348989
user_005,calculus_062,calculus,1,63.184837583099544
user_005,calculus_071,calculus,0,33.73079187883384
user_005,calculus_075,calculus,1,37.23680641625803
user_005,calculus_086,calculus,1,74.04620675732541
user_005,calculus_082,calculus,0,106.63221425183353
user_005,calculus_067,calculus,0,78.11626918105839
user_005,statistics_109,statistics,1,61.242786927962996
user_005,statistics_103,statistics,1,38.09418501991359
user_005,statistics_104,statistics,1,29.31458263102616
user_005,statistics_092,statistics,0,78.8757366218643
user_005,statistics_090,statistics,0,65.16754022468974
user_005,statistics_098,statistics,0,93.42260995533263
user_005,statistics_110,statistics,1,331.12587600737766
user_005,statistics_113,statistics,1,91.79392049245038
user_005,statistics_099,statistics,1,198.90975531304275
user_005,statistics_097,statistics,0,128.6339022489019
user_005,trigonometry_142,trigonometry,1,5.888226880314636
user_005,trigonometry_128,trigonometry,1,58.02934425088508
user_005,trigonometry_125,trigonometry,1,19.165431631811384
user_005,trigonometry_130,trigonometry,1,35.690187503320196
user_005,trigonometry_138,trigonometry,0,22.155696530257163
user_005,trigonometry_127,trigonometry,0,76.30444811697582
user_005,trigonometry_129,trigonometry,0,16.22808861660015
user_005,trigonometry_120,trigonometry,0,56.97956507244591
user_005,trigonometry_131,trigonometry,0,14.10109899709142
user_005,trigonometry_135,trigonometry,1,25.565739731320022
user_005,microeconomics_170,microeconomics,0,72.7244867768447
user_005,microeconomics_172,microeconomics,1,31.968855233049734
user_005,microeconomics_155,microeconomics,0,27.81035544711406
user_005,microeconomics_176,microeconomics,1,28.710774639445795
user_005,microeconomics_174,microeconomics,0,45.98463870720129
user_005,microeconomics_159,microeconomics,1,19.40381283132916
user_005,microeconomics_166,microeconomics,0,16.75765799027325
user_005,microeconomics_151,microeconomics,0,32.5039129018109
user_005,microeconomics_178,microeconomics,1,92.92716138335946
user_005,microeconomics_161,microeconomics,0,22.970643413592494
user_005,macroeconomics_185,macroeconomics,1,97.00502765797546
user_005,macroeconomics_200,macroeconomics,0,11.967280050609526
user_005,macroeconomics_207,macroeconomics,1,66.10215014616686
user_005,macroeconomics_208,macroeconomics,1,55.07285287430684
user_005,macroeconomics_197,macroeconomics,1,40.38728609148772
user_005,macroeconomics_191,macroeconomics,1,68.67360506238616
user_005,macroeconomics_182,macroeconomics,1,54.7642356779625
user_005,macroeconomics_180,macroeconomics,0,196.00841070432705
user_005,macroeconomics_188,macroeconomics,0,14.662430330031768
user_005,macroeconomics_181,macroeconomics,0,62.361983305275665
user_005,global_economics_239,global_economics,0,155.04221804970408
user_005,global_economics_214,global_economics,0,32.47602840826853
user_005,global_economics_218,global_economics,0,25.194697996008113
user_005,global_economics_229,global_economics,1,56.06208198069278
user_005,global_economics_234,global_economics,0,107.20410896372358
user_005,global_economics_221,global_economics,0,43.820515664265955
user_005,global_economics_225,global_economics,0,230.7795135944345
user_005,global_economics_215,global_economics,1,293.90584757153846
user_005,global_economics_231,global_economics,0,670.0023483040069
user_005,global_economics_230,global_economics,0,50.51339648402268
user_006,algebra_006,algebra,1,45.57921255674844
user_006,algebra_003,algebra,1,44.02735020624518
user_006,algebra_014,algebra,1,64.36445871386708
user_006,algebra_013,algebra,1,29.395751098675444
user_006,algebra_012,algebra,1,17.01062083631104
user_006,algebra_002,algebra,1,49.96522024790745
user_006,algebra_009,algebra,0,103.20210096883865
user_006,algebra_021,algebra,1,19.438802988305834
user_006,algebra_001,algebra,0,153.71159381748163
user_006,algebra_018,algebra,1,14.81487371389551
user_006,geometry_042,geometry,1,207.68952678280252
user_006,geometry_047,geometry,0,170.88274802831003
user_006,geometry_037,geometry,1,47.64868806200172
user_006,geometry_034,geometry,1,234.77065930602777
user_006,geometry_057,geometry,1,40.01955025778812
user_006,geometry_043,geometry,1,85.67843239846945
user_006,geometry_030,geometry,1,39.79329626986773
user_006,geometry_058,geometry,1,43.339015856375724
user_006,geometry_033,geometry,1,53.099944916744235
user_006,geometry_044,geometry,1,400.23038313497494
user_006,calculus_083,calculus,0,24.259159351921685
user_006,calculus_074,calculus,0,191.6437797276551
user_006,calculus_064,calculus,0,303.51741254455175
user_006,calculus_082,calculus,0,203.59895262272838
user_006,calculus_067,calculus,1,202.38402181287879
user_006,calculus_075,calculus,1,37.37009316105478
user_006,calculus_070,calculus,1,176.36759395701478
user_006,calculus_062,calculus,1,189.52764335332557
user_006,calculus_061,calculus,1,126.43052741131451
user_006,calculus_079,calculus,1,67.21624792314438
user_006,statistics_094,statistics,0,286.65504543051617
user_006,statistics_098,statistics,1,544.7111205551904
user_006,statistics_106,statistics,1,41.614150890878335
user_006,statistics_091,statistics,1,84.18194287135881
user_006,statistics_103,statistics,1,33.350646155660996
user_006,statistics_110,statistics,1,334.6958085542052
user_006,statistics_101,statistics,1,569.4017008171581
user_006,statistics_096,statistics,0,21.468741036332034
user_006,statistics_114,statistics,1,57.73371450166337
user_006,statistics_108,statistics,1,361.6300046117077
user_006,trigonometry_127,trigonometry,0,147.22629976616608
user_006,trigonometry_149,trigonometry,1,11.665559119625364
user_006,trigonometry_142,trigonometry,0,20.16282798488017
user_006,trigonometry_143,trigonometry,1,105.47708613098169
user_006,trigonometry_128,trigonometry,0,58.30612409104896
user_006,trigonometry_139,trigonometry,1,283.86156148769385
user_006,trigonometry_145,trigonometry,1,46.36565392792447
user_006,trigonometry_121,trigonometry,1,73.29174643134705
user_006,trigonometry_131,trigonometry,0,16.593030905311156
user_006,trigonometry_129,trigonometry,0,16.86301821315928
user_006,microeconomics_174,microeconomics,1,109.1778766390871
user_006,microeconomics_167,microeconomics,1,82.84967338573242
user_006,microeconomics_176,microeconomics,1,57.81754847911234
user_006,microeconomics_177,microeconomics,1,80.30065797163981
user_006,microeconomics_168,microeconomics,1,75.21373928743667
user_006,microeconomics_159,microeconomics,1,39.533589681784505
user_006,microeconomics_153,microeconomics,1,46.97851846212183
user_006,microeconomics_155,microeconomics,1,98.19567735841056
user_006,microeconomics_160,microeconomics,1,385.6521893128324
