user_id,item_id,correct,response_time
user_003,item_056,1,24.416229096870282
user_003,item_093,1,24.96645350081812
user_003,item_090,0,41.80967754483862
user_003,item_083,0,25.01985364404734
user_003,item_082,1,30.81256424432333
user_003,item_027,1,38.84198438919084
user_003,item_041,1,12.879927717943604
user_003,item_078,1,26.588350570164277
user_003,item_085,1,131.95587314888016
user_003,item_007,1,12.807316999383616
user_003,item_030,0,80.38636411345551
user_003,item_065,0,68.10020556435788
user_003,item_026,1,121.154606529194
user_003,item_092,1,82.64623348717383
user_003,item_058,0,123.81341862560646
user_003,item_072,0,44.5596644263743
user_003,item_044,1,72.68099566447984
user_003,item_040,1,73.07330499204097
user_003,item_049,0,11.65351233245398
user_003,item_062,1,21.07871118335882
user_003,item_096,1,111.64533654716932
user_003,item_050,1,92.22771304832953
user_003,item_020,1,76.46425662179605
user_003,item_017,1,156.35987231074682
user_003,item_005,1,17.5951122300455
user_004,item_025,0,17.281831933141813
user_004,item_063,0,11.550578161674133
user_004,item_016,0,24.162883786420807
user_004,item_075,1,87.92717251646955
user_004,item_035,0,255.2414354375482
user_004,item_027,0,84.92050655330742
user_004,item_053,1,44.96611173952274
user_004,item_034,1,36.680873612832876
user_004,item_067,0,28.52255705536523
user_004,item_049,0,21.220213098437
user_004,item_022,1,26.062993674957756
user_004,item_076,0,34.53446417837701
user_004,item_062,1,29.796501972511063
user_004,item_050,1,82.01071424695876
user_004,item_091,1,5.778647998318143
user_004,item_070,1,6.625468885133984
user_004,item_082,0,81.82742766338632
user_004,item_058,0,40.3942704522141
user_004,item_047,1,196.06013593027544
user_004,item_098,1,212.68737508628027
user_004,item_018,0,53.13954744907077
user_004,item_020,0,95.74454412305072
user_004,item_021,0,69.03407807648715
user_004,item_026,0,127.5080530105646
user_004,item_007,1,10.065222401718048
user_004,item_078,0,21.16836348768939
user_004,item_077,0,35.36334006549462
user_004,item_006,1,141.67273381767097
user_004,item_092,1,53.06499407345324
user_004,item_001,0,9.579546064539187
user_005,item_007,1,11.760892041304285
user_005,item_042,1,24.541664468874355
user_005,item_047,1,132.0635379733673
user_005,item_017,0,108.0564125118809
user_005,item_061,0,24.445310413323895
user_005,item_072,1,9.864744385932399
user_005,item_048,1,7.511861232117218
user_005,item_008,0,255.66530467605165
user_005,item_053,0,70.76495842564557
user_005,item_086,1,19.09972887096518
user_005,item_043,0,35.818874098899336
user_005,item_024,1,17.300492423871336
user_005,item_090,0,25.664864686212713
user_005,item_088,0,133.73712859226882
user_005,item_000,0,73.78719457717975
user_005,item_030,0,138.03870976060784
user_005,item_037,0,105.11885906219452
user_005,item_065,1,63.58111434389823
user_005,item_018,1,38.79511059403098
user_005,item_057,1,20.418316121938506
user_005,item_058,0,135.11994317477573
user_005,item_004,0,26.972563764979707
user_005,item_015,1,38.53356944660512
user_005,item_039,1,36.48699453905329
user_005,item_020,0,35.21083712018991
user_005,item_023,0,32.60296572217234
user_005,item_098,1,303.8570441522348
user_005,item_044,0,48.82384180185804
user_005,item_002,0,40.26512047308844
user_005,item_026,0,96.77057290663825
user_006,item_042,1,158.34737551960094
user_006,item_015,1,13.476355474952014
user_006,item_010,1,61.37239952064335
user_006,item_016,0,29.615030178113482
user_006,item_008,1,239.53384532789417
user_006,item_048,1,66.3675511875031
user_006,item_076,1,161.14042192699728
user_006,item_004,1,115.4621824214251
user_006,item_022,1,165.39050955793329
user_006,item_041,1,34.12052960174328
user_006,item_035,0,91.86676252037847
user_006,item_038,1,190.55373472741368
user_006,item_089,1,50.61795305877942
user_006,item_099,1,37.75439373078414
user_006,item_026,0,128.58962346574225
user_006,item_093,1,126.41560435987566
user_006,item_000,1,163.04043623229913
user_006,item_033,0,79.61871825613022
user_006,item_066,1,97.49307879744592
user_006,item_058,0,177.87720098205077
user_006,item_072,0,67.43562392825308
user_006,item_065,1,96.95047108719541
user_006,item_067,1,87.55070039700534
user_006,item_056,1,104.951322362447
user_006,item_080,1,232.5221769495377
user_006,item_082,1,100.28225858314953
user_006,item_062,1,201.14888060432614
user_006,item_045,1,79.50193956431436
user_006,item_077,1,53.50491170685543
user_006,item_037,0,414.6489038526164
user_007,item_074,1,110.02519788448626
user_007,item_031,0,60.8284043231671
user_007,item_051,1,175.45816492418172
user_007,item_015,1,49.44204384407574
user_007,item_056,0,46.44494069942253
user_007,item_027,0,90.24830914833605
user_007,item_076,1,77.20300127635404
user_007,item_057,1,21.350649486131843
user_007,item_091,1,101.88435662875041
user_007,item_036,0,56.24341487285704
user_007,item_026,1,70.89482035694404
user_007,item_034,1,47.85351865692426
user_007,item_049,0,25.430342578340607
user_007,item_019,0,18.788890498902575
user_007,item_004,1,31.466490859034124
user_007,item_066,0,96.62300054846978
user_007,item_008,1,392.67800670586627
user_007,item_035,1,303.5960043408662
user_007,item_001,0,41.91238792287105
user_007,item_009,0,17.54177120638918
user_007,item_021,0,57.36589487071456
user_007,item_077,0,40.25381995917817
user_007,item_087,1,47.18348550074023
user_007,item_053,0,74.5022999289909
user_007,item_086,1,50.406656008283605
user_007,item_088,1,206.56030788473254
user_007,item_095,1,62.51029694498168
user_007,item_038,1,529.3044560217523
user_007,item_002,1,92.51180855121525
user_007,item_096,1,250.24004142234168
user_008,item_090,0,83.12043315998918
user_008,item_062,0,45.67512823868437
user_008,item_071,0,8.079385982609848
user_008,item_097,1,100.90819209369144
user_008,item_000,1,38.574785944374334
user_008,item_079,1,11.531700997166771
user_008,item_013,1,28.968909576294273
user_008,item_027,0,33.6913884422138
user_008,item_057,1,33.68809115777513
user_008,item_073,0,29.91490201709795
user_008,item_084,1,71.0161070705489
user_008,item_099,0,7.287924322442019
user_008,item_042,0,125.43333492855973
user_008,item_049,0,30.108569867544702
user_008,item_030,0,107.31917275708398
user_008,item_092,0,39.94320604475195
user_008,item_053,0,109.1999315481955
user_008,item_096,0,156.8666352347007
user_008,item_028,1,71.79639860621198
user_008,item_060,1,10.752244967721593
user_008,item_089,0,25.92645559234886
user_008,item_015,0,49.69257796724022
user_008,item_064,0,16.06788416189443
user_008,item_095,1,82.14951139167478
user_008,item_054,1,43.40401794183273
user_008,item_051,0,84.20910209117613
user_008,item_055,1,31.35345884125057
user_008,item_025,0,31.729565895569397
user_008,item_011,1,75.91002475382852
user_008,item_068,1,28.280921721798624
user_009,item_024,0,25.030100327002263
user_009,item_058,0,84.9420715836989
user_009,item_011,1,54.53721300859444
user_009,item_046,1,11.952517847018136
user_009,item_090,0,109.74890181354095
user_009,item_060,1,18.543092440811332
user_009,item_066,1,33.97211080841902
user_009,item_048,1,16.440596693123087
user_009,item_052,1,28.161622457705786
user_009,item_047,1,109.98348715289099
user_009,item_085,0,67.69166634384545
user_009,item_018,1,58.33289678108089
user_009,item_056,1,64.43926551813074
user_009,item_032,1,74.3944986856045
user_009,item_045,1,88.79913417697139
user_009,item_063,0,14.626723757173732
user_009,item_023,1,47.20928505710022
user_009,item_075,0,96.2641429170172
user_009,item_044,0,45.50253753827537
user_009,item_096,1,315.9688065058731
user_009,item_069,0,29.256690165599814
user_009,item_005,0,90.54545955352819
user_009,item_028,1,70.79160176134134
user_009,item_084,1,65.47199709614719
user_009,item_002,0,29.53549438755499
user_009,item_007,0,8.185548355129335
user_009,item_040,1,34.30822826341425
user_009,item_094,0,12.789918982861375
user_009,item_019,0,17.240701392667482
user_009,item_089,1,21.175490597560525
user_010,item_027,1,92.84139894333912
user_010,item_047,1,301.1425866280406
user_010,item_064,1,36.464317827335535
user_010,item_086,1,108.8788797931886
user_010,item_071,1,32.48396418932028
user_010,item_057,1,24.56121682199226
user_010,item_023,1,256.30033447355237
user_010,item_048,1,67.7620949554397
user_010,item_092,1,45.675250096897514
user_010,item_052,0,138.63230828582974
user_010,item_063,0,46.03440235135421
user_010,item_040,1,230.08026512320222
user_010,item_014,1,37.874123011782615
user_010,item_044,0,110.87801557905341
user_010,item_056,1,100.39033619734325
user_010,item_050,0,248.4398526553741
user_010,item_075,1,283.64314796200495
user_010,item_005,1,68.61013324393852
user_010,item_065,1,128.97052408333494
user_010,item_053,0,177.70439322015676
user_010,item_010,0,73.42338499244073
user_010,item_019,1,40.83734011947271
user_010,item_061,0,124.70767233205675
user_010,item_035,0,385.8998228835503
user_010,item_066,0,68.70691776855739
user_010,item_013,1,54.91584518820536
user_010,item_016,0,11.145565024406263
user_010,item_094,0,47.43906719923015
user_010,item_032,0,84.25825272297612
user_010,item_030,0,206.98299065178364
user_011,item_073,0,68.83063331151244
user_011,item_042,1,217.21992187176266
user_011,item_033,0,46.508130456332715
user_011,item_085,1,406.04290376152284
user_011,item_007,0,16.112494061624115
user_011,item_079,1,18.015094562721245
user_011,item_078,1,62.73701849317292
user_011,item_012,1,169.01073130524574
user_011,item_027,0,84.37068998434079
user_011,item_048,0,12.260959361394434
user_011,item_090,0,111.45917299354566
user_011,item_094,0,58.763389252731244
user_011,item_071,1,22.561274594419785
user_011,item_075,0,133.91683016488105
user_011,item_074,1,81.30363659174826
user_011,item_063,0,18.59161842655172
user_011,item_026,0,277.91442999609916
user_011,item_037,0,197.09014836651855
user_011,item_081,1,49.196886179432376
user_011,item_028,1,90.24200903295235
user_011,item_008,0,239.24335888663063
user_011,item_057,0,58.32789940812369
user_011,item_001,0,31.35169462216799
user_011,item_038,1,139.1271554578762
user_011,item_016,0,23.191281093524914
user_011,item_098,1,414.5422863640039
user_011,item_050,0,153.15154409511467
user_011,item_021,0,155.21005340432717
user_011,item_052,1,58.0281697451197
user_011,item_039,0,75.47384030904567
user_012,item_009,1,12.373684627124973
user_012,item_055,1,39.78761317778396
user_012,item_018,0,104.58022132788601
user_012,item_012,1,117.89113254627152
user_012,item_041,1,97.06576058408993
user_012,item_064,0,76.53641938442101
user_012,item_035,0,377.5849469705487
user_012,item_053,0,438.8993013093961
user_012,item_028,1,63.32025788952859
user_012,item_036,1,522.7707426594723
user_012,item_054,1,88.5381732358931
user_012,item_044,0,91.96921517764945
user_012,item_063,0,91.57597277256778
user_012,item_031,1,44.857592407400865
user_012,item_066,1,160.28379182864055
user_012,item_006,1,724.7615829596632
user_012,item_087,1,109.50669399673247
user_012,item_011,1,226.1080452098936
user_012,item_048,0,56.14475275089703
user_012,item_062,1,407.4654286989372
user_012,item_037,1,80.71864987806914
user_012,item_013,1,45.018731817947845
user_012,item_023,1,85.10653954549153
user_012,item_079,1,63.06647416943488
user_012,item_030,0,288.9035301299462
user_012,item_045,1,359.197983964625
user_012,item_073,0,45.70457652557262
user_012,item_052,1,148.0417728550034
user_012,item_042,1,251.7875410291647
user_012,item_096,0,264.6266952033222
user_013,item_053,0,148.14229020536797
user_013,item_077,0,134.16817376189198
user_013,item_058,0,528.0749676458859
user_013,item_002,0,61.64256597489352
user_013,item_096,0,325.97020395399556
user_013,item_035,0,854.5213044876223
user_013,item_009,0,17.917993918337025
user_013,item_081,0,67.25582316449736
user_013,item_092,0,203.83149576364312
user_013,item_057,0,61.24049379307649
user_013,item_073,0,98.0832785738809
user_013,item_017,0,506.86910572923665
user_013,item_001,0,91.56570903019787
user_013,item_095,0,134.0980883785851
user_013,item_043,0,174.49423464132332
user_013,item_094,0,94.3767046615084
user_013,item_014,0,72.50221332763317
user_013,item_022,1,327.0771405917494
user_013,item_084,0,171.53060638936003
user_013,item_029,0,184.48390505117933
user_013,item_004,0,325.1640317811683
user_013,item_006,0,177.26611710436742
user_013,item_076,0,172.0899250037082
user_013,item_088,0,166.12874882707303
user_013,item_015,0,35.52566270971584
user_013,item_031,0,63.24245892433354
user_013,item_098,1,622.9560181125229
user_013,item_050,0,87.06300161768648
user_013,item_028,1,184.6020086206537
user_013,item_030,0,215.0996237575653
user_014,item_039,0,34.75179634354058
user_014,item_042,0,26.226605336059567
user_014,item_019,0,23.737263342168113
user_014,item_052,0,101.0869765470928
user_014,item_015,0,33.75842470217395
user_014,item_013,1,15.378077925996491
user_014,item_008,0,779.0981826325905
user_014,item_011,0,50.88313782463234
user_014,item_009,0,13.86052648788289
user_014,item_072,0,17.296995207822192
user_014,item_001,0,40.304639914501344
user_014,item_079,0,14.724107363872058
user_014,item_032,0,52.656402232353294
user_014,item_035,0,144.68252373318083
user_014,item_084,0,146.60561943436687
user_014,item_043,0,29.04700674928092
user_014,item_078,0,29.18176040837468
user_014,item_071,0,8.11916267205053
user_014,item_024,0,11.981527919288554
user_014,item_080,0,25.455881821150943
user_014,item_006,1,98.96278521121923
user_014,item_053,0,92.2702756050608
user_014,item_090,0,56.29087314423176
user_014,item_067,0,34.674747035842074
user_014,item_061,0,39.85228897794372
user_014,item_096,0,209.74214354018906
user_014,item_065,0,30.11910249096766
user_014,item_056,0,42.96085167517026
user_014,item_059,1,14.238618189034893
user_014,item_091,1,16.240884668842984
user_015,item_040,0,18.683897352360624
user_015,item_083,0,7.8897054174611885
user_015,item_086,1,36.741689146255304
user_015,item_028,0,28.806568958982574
user_015,item_006,1,80.11510297074318
user_015,item_050,0,51.62859272064358
user_015,item_090,0,23.855558466261467
user_015,item_097,0,49.02929557550813
user_015,item_000,0,29.620277597743986
user_015,item_069,0,13.97102134632151
user_015,item_091,0,27.943927424809953
user_015,item_032,0,26.43148483364505
user_015,item_047,0,89.80797484943947
user_015,item_025,0,17.16656362604041
user_015,item_004,0,33.87415848833556
user_015,item_063,0,9.09616425250068
user_015,item_099,0,23.92428117224249
user_015,item_036,0,45.58285348445418
user_015,item_041,0,29.896314603553666
user_015,item_037,1,77.52614035528532
user_015,item_005,1,50.43744573907231
user_015,item_094,0,23.843958484757845
user_015,item_058,0,99.78505082291274
user_015,item_042,0,46.516704515462244
user_015,item_078,1,31.685391721463873
user_015,item_034,1,16.95023271552324
user_015,item_008,0,196.35986464086616
user_015,item_010,0,36.85490531445289
user_015,item_046,1,9.372308787184549
user_015,item_043,0,45.39643606621746
user_016,item_001,0,43.84392085049619
user_016,item_038,0,177.6172166014067
user_016,item_063,0,34.28322940058761
user_016,item_074,1,55.30123164705494
user_016,item_099,0,38.47221606961674
user_016,item_030,0,146.08789739356737
user_016,item_017,0,58.084540636364395
user_016,item_078,1,61.351679122078146
user_016,item_029,0,60.40446255542191
user_016,item_013,0,60.30802065120745
user_016,item_000,0,20.235122085707502
user_016,item_079,0,34.230130206129026
user_016,item_020,1,114.54498130588068
user_016,item_051,1,333.11964859680353
user_016,item_069,0,32.034025380657006
user_016,item_034,0,50.52324609769343
user_016,item_068,0,30.154863983882603
user_016,item_049,1,16.092620914545794
user_016,item_095,1,110.16446786005274
user_016,item_045,1,133.19638935497755
user_016,item_035,0,177.33051746465094
user_016,item_018,0,70.86420728972219
user_016,item_047,1,370.08881158678906
user_016,item_061,0,57.01306433108923
user_016,item_009,0,24.959860609516547
user_016,item_067,0,33.7899792538467
user_016,item_070,0,20.70851123633619
user_016,item_092,0,103.69761289654622
user_016,item_085,0,301.7156540047289
user_016,item_016,0,12.25803174486267
user_017,item_030,1,84.5013403314983
user_017,item_083,0,23.796340990135416
user_017,item_038,1,67.87758469207992
user_017,item_049,0,13.381358937879035
user_017,item_005,1,41.96694538473605
user_017,item_093,1,13.273989381022522
user_017,item_027,0,40.03011725877441
user_017,item_032,0,31.596070076363187
user_017,item_024,0,35.74444739313877
user_017,item_096,0,82.98099939166815
user_017,item_046,0,12.91412056510209
user_017,item_059,1,42.42325823860719
user_017,item_001,1,10.274809274064086
user_017,item_023,1,43.37252065216424
user_017,item_088,1,48.11533885173846
user_017,item_074,1,25.225995492717693
user_017,item_080,0,13.588613700813518
user_017,item_035,0,85.09786100713389
user_017,item_056,1,44.54768617165911
user_017,item_079,1,13.777528323001704
user_017,item_099,1,37.06638431708183
user_017,item_002,0,40.853083861599785
user_017,item_055,1,15.738762309204729
user_017,item_036,1,80.06775245214807
user_017,item_097,1,57.786796377437994
user_017,item_037,1,101.51030654105523
user_017,item_042,1,35.63947940396361
user_017,item_029,1,28.853465065946395
user_017,item_095,1,57.5401569113656
user_017,item_015,0,17.804454718702612
user_018,item_069,0,57.56716341615082
user_018,item_053,0,36.595072718086755
user_018,item_094,0,109.02874882553868
user_018,item_020,0,99.33356722719637
user_018,item_044,0,32.72298885300637
user_018,item_025,0,36.19332142436658
user_018,item_030,0,306.17858331704844
user_018,item_041,0,25.972206227180763
user_018,item_075,1,412.5575062214788
user_018,item_078,0,65.98902769303751
user_018,item_024,0,10.262069064027653
user_018,item_023,0,219.45882410438128
user_018,item_040,0,34.4960667509838
user_018,item_047,1,264.4924544929016
user_018,item_076,0,84.63646674689767
user_018,item_008,0,151.73247700347477
user_018,item_009,0,12.889043403681995
user_018,item_052,1,143.80595620342356
user_018,item_035,0,54.98022123203639
user_018,item_085,0,335.5483381160241
user_018,item_029,0,73.11229831283538
user_018,item_092,0,102.19435536338192
user_018,item_065,1,54.68707559368988
user_018,item_070,0,40.999220217933036
user_018,item_000,0,63.662814578735336
user_018,item_096,0,168.85239329410072
user_018,item_073,0,43.831385146880535
user_018,item_093,0,11.456605822049019
user_018,item_062,0,85.03781101093254
user_018,item_095,0,38.60353318603244
user_019,item_030,0,118.14618160740739
user_019,item_054,0,37.75342298427582
user_019,item_025,0,82.0110024751908
user_019,item_097,0,55.69239478721211
user_019,item_085,1,316.58376184401055
user_019,item_083,0,59.39877874480254
user_019,item_028,0,61.01610407838744
user_019,item_019,0,95.93632148842225
user_019,item_022,1,88.14164785139438
user_019,item_070,0,30.92242587082206
user_019,item_044,0,86.16026622282318
user_019,item_024,0,92.91484747723804
user_019,item_011,1,104.86814706919094
user_019,item_026,0,169.50421936591783
user_019,item_084,1,120.41111289619934
user_019,item_089,0,25.482031037069834
user_019,item_067,0,46.71017057242366
user_019,item_041,1,43.72339027622805
user_019,item_077,0,70.16744175872385
user_019,item_069,0,113.3769104768464
user_019,item_043,0,132.85998313240313
user_019,item_034,0,19.748697364564404
user_019,item_040,0,130.105414343052
user_019,item_080,0,38.828909429048
user_019,item_029,0,108.94696518210462
user_019,item_079,1,102.52811171122372
user_019,item_016,0,39.77356812829878
user_019,item_004,0,55.62601977672456
user_019,item_082,0,77.03878639137776
user_019,item_087,0,54.69181521415161
user_020,item_086,1,49.91369395639253
user_020,item_084,1,76.99789732180494
user_020,item_054,1,66.79101559395761
user_020,item_080,0,52.44617040057336
user_020,item_092,1,47.05155224047661
user_020,item_083,0,12.793756023299167
user_020,item_049,1,12.588643114525043
user_020,item_020,1,56.54033962385094
user_020,item_033,0,59.31557441379297
user_020,item_038,1,119.73897976936487
user_020,item_037,1,97.63567725513855
user_020,item_000,1,42.05093085286898
user_020,item_079,1,35.568042384002204
user_020,item_009,1,12.884478211371274
user_020,item_099,1,25.908710970192665
user_020,item_036,1,85.90321659934837
user_020,item_060,1,15.645823171397057
user_020,item_022,1,64.38031881237181
user_020,item_004,1,23.269679731290225
user_020,item_032,1,96.15077212407171
user_020,item_098,1,364.36729284829096
user_020,item_051,1,125.51252911885425
user_020,item_085,1,96.61955604745486
user_020,item_043,1,84.14615636377387
user_020,item_023,1,63.859580078619764
user_020,item_081,1,46.25392598640458
user_020,item_008,1,135.3761213261455
user_020,item_093,0,43.95766336288613
user_020,item_066,0,77.5285245310742
user_020,item_034,0,33.08325799651369
user_021,item_046,0,14.309754461674395
user_021,item_097,1,44.61382211447934
user_021,item_016,1,5.829204254320374
user_021,item_080,0,8.944126386581551
user_021,item_051,0,59.36132826928524
user_021,item_049,0,10.245793668654924
user_021,item_082,0,40.91375240851713
user_021,item_025,1,27.202028827387394
user_021,item_035,0,67.16179972578166
user_021,item_036,0,32.24057831261646
user_021,item_006,1,97.70515640842856
user_021,item_000,0,28.135159816793223
user_021,item_062,1,53.43367063444618
user_021,item_061,0,44.510196202425334
user_021,item_050,0,38.51145235251974
user_021,item_005,0,90.62183523900005
user_021,item_063,0,14.19619506360981
user_021,item_008,1,118.91674581593321
user_021,item_039,0,58.00334722474099
user_021,item_070,0,16.05912899056513
user_021,item_038,0,60.23984371145613
user_021,item_069,1,19.7803571810108
user_021,item_041,1,28.437936838120553
user_021,item_044,0,32.01643671306882
user_021,item_085,0,70.75795986479005
user_021,item_021,1,64.10085719469383
user_021,item_045,1,38.524953403613665
user_021,item_092,1,18.60841478898505
user_021,item_099,0,17.970867930668852
user_021,item_065,1,16.726088273682556
user_022,item_083,0,31.90793657666352
user_022,item_000,0,98.64381100709637
user_022,item_051,1,195.26875614078097
user_022,item_044,0,45.35246948066725
user_022,item_002,0,50.468664704406834
user_022,item_076,0,159.7321665663083
user_022,item_077,0,168.95913905321524
user_022,item_060,1,89.22001159592051
user_022,item_033,0,92.83478696446831
user_022,item_032,1,197.61316969663696
user_022,item_053,0,62.607114820702115
user_022,item_087,1,49.45632864223156
user_022,item_089,1,24.46051638645979
user_022,item_028,0,36.94501226852604
user_022,item_082,0,102.17792408225803
user_022,item_036,0,117.80734631417792
user_022,item_029,1,94.07006533055952
user_022,item_013,1,72.1824321612474
user_022,item_095,1,99.10501393219236
user_022,item_091,1,61.089504199624464
user_022,item_005,1,259.67162264455436
user_022,item_004,0,52.86158458477448
user_022,item_074,1,38.76760930521924
user_022,item_094,0,78.59217462418619
user_022,item_073,0,37.73940933031645
user_022,item_080,0,64.09247545489666
user_022,item_007,1,13.998715600203848
user_022,item_071,1,25.49811034293835
user_022,item_042,1,76.92578660134501
user_022,item_088,1,100.81049542160243
user_023,item_028,0,21.45326612602936
user_023,item_030,0,93.38898978841036
user_023,item_006,1,69.08613350393729
user_023,item_024,0,10.055347250732233
user_023,item_070,0,8.7922246033988
user_023,item_044,0,63.53613508514887
user_023,item_047,1,196.71567231415713
user_023,item_080,0,10.918609949884685
user_023,item_019,0,15.25293914273765
user_023,item_059,0,13.405971825606056
user_023,item_043,0,34.45496713661917
user_023,item_077,0,41.07729595564699
user_023,item_057,0,37.73764468574281
user_023,item_052,0,61.67746853884285
user_023,item_004,0,34.53074771707897
user_023,item_058,0,70.17256674808779
user_023,item_033,0,12.703478406447598
user_023,item_075,0,77.43230301278238
user_023,item_066,0,32.723925168534485
user_023,item_054,0,17.60460107068829
user_023,item_009,0,6.473253922748896
user_023,item_060,1,36.51281762233094
user_023,item_002,1,11.038117173722522
user_023,item_001,0,20.668832910787472
user_023,item_068,0,16.57441459925562
user_023,item_013,1,19.00774131663473
user_023,item_086,1,24.420434927711675
user_023,item_029,0,23.587646862783007
user_023,item_038,1,34.94741152545592
user_023,item_096,0,110.51923891371052
user_024,item_010,0,83.90421998545686
user_024,item_055,0,59.98241830343692
user_024,item_008,1,998.8326916610337
user_024,item_073,0,163.1475458144647
user_024,item_027,0,529.6205593107601
user_024,item_032,0,292.94820638826394
user_024,item_065,1,279.20644686404415
user_024,item_064,1,87.01252857233972
user_024,item_040,1,406.7676385297033
user_024,item_097,1,194.60236715623958
user_024,item_028,0,235.59592071872518
user_024,item_036,0,345.5047210625987
user_024,item_001,0,206.62535612110864
user_024,item_084,1,527.2700438774672
user_024,item_011,1,405.99127068538013
user_024,item_009,0,35.35478240802443
user_024,item_029,1,190.29038919709978
user_024,item_094,0,127.10531786496537
user_024,item_039,0,188.2114161831896
user_024,item_024,0,52.6966910788391
user_024,item_091,1,185.24613735184343
user_024,item_082,0,421.0005977559267
user_024,item_038,0,458.1383921275568
user_024,item_047,1,1278.6796477167488
user_024,item_015,0,189.14702113170893
user_024,item_090,0,373.3967948414017
user_024,item_051,1,302.83682427498763
user_024,item_076,1,249.56544594641545
user_024,item_067,0,78.65329125579375
user_024,item_050,1,326.6510821238242
user_025,item_030,0,113.76433568606731
user_025,item_038,1,23.49750495087435
user_025,item_050,1,170.03039796698752
user_025,item_064,1,13.195799285658335
user_025,item_055,0,7.6056767071837585
user_025,item_023,1,21.33615552917219
user_025,item_049,0,41.70859824458174
user_025,item_000,1,42.68120874136502
user_025,item_039,0,26.48839468060455
user_025,item_067,1,19.83165563129062
user_025,item_078,1,15.474462864065192
user_025,item_082,0,50.76270406959594
user_025,item_033,0,40.59229706701651
user_025,item_034,0,17.476799634122425
user_025,item_085,0,142.1716149648712
user_025,item_048,1,56.409848541552726
user_025,item_008,1,280.7070666772121
user_025,item_068,1,24.155073050977023
user_025,item_043,0,17.441406803852445
user_025,item_037,0,101.77466494574743
user_025,item_010,1,38.57568265392368
user_025,item_066,1,31.117733375669452
user_025,item_032,0,67.37754033036326
user_025,item_052,1,32.17045158346624
user_025,item_084,1,57.05352536724208
user_025,item_040,1,53.66665486204474
